"";"GSM3143969_Infection_tot_rep1.CEL";"GSM3143970_Infection_tot_rep2.CEL";"GSM3143971_Infection_tot_rep3.CEL";"GSM3143972_Ctl_tot_rep1.CEL";"GSM3143973_Ctl_tot_rep2.CEL";"GSM3143974_Ctl_tot_rep3.CEL";"GSM3143975_Infection_poly_rep1.CEL";"GSM3143976_Infection_poly_rep2.CEL";"t";"P.Value";"adj.P.Val";"B"
"16806511";5,22579258501499;5,91768122765272;6,23858715920411;3,92408834477422;4,71244993486797;5,64943304698789;7,08214132680233;7,30377066748796;-5,18892794854118;0,000227519254048276;0,00822012959909188;0,814435692211264
"16806870";5,72720274986696;5,92241775528197;6,44904502520478;5,46053437663211;5,83153923538532;5,91271541900365;6,47781802861776;6,78940797265524;-3,83717675659426;0,00237326015007493;0,0596832627609838;-1,32097147509264
"16807320";12,4765112426336;12,0223673283071;11,8289248621495;12,3228755172916;12,4495218500205;10,4246192335302;10,0733479048498;9,60383665991795;4,78910594877606;0,000444228913882128;0,0417667856618324;0,258546718639016
"16807450";3,98261931833441;4,23809735985053;3,48024130525925;2,67801167450366;2,53280642796678;3,89094843596781;4,87264798224683;4,71205818232477;-4,62388369520693;0,000589441914854777;0,0123451241042397;-0,123471608527174
"16807452";4,26003608796151;4,6517560230497;5,51679231046527;3,35627490537063;3,07875219688931;3,62909621475322;5,00629186550864;5,60194364285745;3,92831699990699;0,00201253424139126;0,0548417884311778;-1,22545559763753
"16807976";5,53131977259047;5,64241266537779;5,69398865775101;5,94030113225331;5,72649863711511;5,98634561263725;6,44959846894524;6,34768248583966;-5,42075843816825;0,000155936388326339;0,00456667524143906;1,15031812723409
"16808300";4,72181477693477;3,51602639276157;4,28888614983508;5,30207475465364;5,59988651504448;5,73444829471694;4,94712658153464;5,85641181303354;-5,02056722342518;0,000300757043889026;0,00631872635781896;0,497441983021201
"16808304";5,18664099821334;5,56789992522672;5,1431742885229;5,95651179302561;5,9556304793185;6,17381465103978;6,40627157958277;6,63478480332623;-5,87151980976406;7,64422700587055e-05;0,00325193346976727;1,85721664505777
"16808308";5,18142102308243;5,70139900281832;6,01593183388577;6,40957527873356;5,95997959212527;6,72002988239007;6,77984743728613;7,03995716496502;-5,46977391986747;0,000144104838217528;0,00444041667004081;1,22866508829099
"16808310";4,29832063510007;3,69842918902327;3,59511560629419;4,09516649409025;3,80594818840267;4,77122492964291;4,76811628010015;4,87612775111369;-6,18907836754548;4,70566783611085e-05;0,00244475859206317;2,3367665590308
"16808318";6,09362871425468;5,189036599711;6,11343879649348;5,33974194097787;5,36580959529101;6,68588107967138;6,63071987696324;6,84462617224125;-4,09525898275062;0,00149120234920542;0,0516341681189228;-0,882516430753108
"16808363";7,80196188600982;7,47999163196763;8,10312826717782;8,11541059623693;7,88997038694355;8,52751709350991;7,91521484572151;8,47983108883688;-5,3393209737364;0,000177913429801554;0,00481746596039632;1,01935821844797
"16808561";5,91367725640269;6,09035705263012;5,36703520065892;4,55562460027159;4,70731256029731;4,57469575619194;5,7854885547006;6,43935559838416;3,95859694674681;0,0019056057682386;0,0537741888788847;-1,17287275125399
"16808708";3,29097412247426;3,14981186032967;2,66678928494478;2,04269750574168;2,77474794948109;2,10972858350263;4,2842803758846;3,67470803693039;-5,79161410754219;8,65594177355577e-05;0,00564742741762565;1,7631189436941
"16808712";8,06661241152876;8,87774195702121;7,44732922931932;5,11135741133701;4,68307938924816;5,12634249894477;6,51643331341775;6,44323765290835;10,9444218499636;1,36600621956121e-07;0,000305165789449974;7,8937546065019
"16808728";3,95249917121041;3,20118663108255;3,2221564552478;4,11761265191473;3,95744947348857;3,64078237026837;2,84853154425855;2,89683072921342;3,71825997768449;0,00294626137671427;0,0624985584867746;-1,52503896306586
"16808993";7,90298497036822;7,92917715699587;8,81441185675287;7,49886616544078;6,3907260156757;7,0991618748618;7,63765503069538;8,11903610278644;4,13078049121215;0,00139958419891975;0,0342386447454806;-0,894608517217987
"16809367";6,60378855054025;6,29725081297616;7,27803098732264;4,8765302002389;5,33448858184267;6,12347744831812;7,28301850038688;6,64683737179999;5,27333877304997;0,000198106998610985;0,0151631937470801;0,995540092808112
"16809506";7,66123162118415;7,80511579886705;7,78357788240819;8,65628711308339;8,61902641435327;9,0551477025323;8,93251907062677;9,04382652286572;-7,97519668767478;3,93349852050961e-06;0,000999711091231848;4,75778371586038
"16809606";6,26900698180979;6,67438805664223;6,67408377558896;7,04191696255632;7,68386841920503;7,29945166768254;6,81422000874886;7,15370003477047;-5,76288622842934;9,05350088947395e-05;0,00348751932420048;1,68965812173741
"16809913";8,71062309930772;8,668346206284;9,48907207649117;5,00346664346774;4,10011803449807;7,16855604092707;9,25463554548117;9,26280087187172;4,70385212315567;0,000513797663054215;0,0304732029892863;0,0893597633969661
"16810019";4,1034953509492;4,34945703564473;3,94494618880987;3,91267577654391;3,93798556526504;4,09236095309469;4,83161607946165;5,51354796212327;-4,20431736350532;0,00122796580115162;0,0539571410241518;-0,692288752324346
"16810612";5,87587749818248;5,97562702140995;6,44987466979892;6,52879031129649;6,36299969577324;6,82173758921384;7,09405420876844;7,19008724989435;-4,97479663913427;0,000324683032791352;0,00657725805064643;0,421303644677892
"16810828";5,61736164336864;5,47994216631124;5,97998350591593;5,89094054366593;5,72814858905417;6,47547461430504;6,18831171969859;6,43234873546402;-5,67072237773599;0,000104645993064756;0,00380415466067582;1,54610235202654
"16810884";6,54792250821643;7,97182374906214;8,1320575959038;4,55036222554918;5,48832645603144;6,72130037731459;7,93698401373456;8,12610515402362;3,62256929912832;0,00350936916197822;0,0712070999988513;-1,76043790265179
"16810968";4,64631896938744;3,88692765472861;4,12926985382218;4,3954685660202;5,14208233594162;5,47687805415457;4,18701641558338;5,57872424155449;-6,97564015698145;1,50068185687524e-05;0,00158049924280314;3,45938770866069
"16810974";3,97300137283411;5,29045659421821;5,88900185856107;5,39711059652982;5,81556649389603;7,22270879365309;7,25179242404738;8,33082459480907;-4,02936309344065;0,00167795360594236;0,0590487674946955;-0,985349792022545
"16810975";3,97300137283411;5,29045659421821;5,88900185856107;5,39711059652982;5,81556649389603;7,22270879365309;7,25179242404738;8,33082459480907;-4,02936309344065;0,00167795360594236;0,0590487674946955;-0,985349792022545
"16811886";6,3542137371117;6,40724345262532;6,30481411972924;7,85615990130173;7,75310824578133;7,34430635126527;6,17531639902916;6,16731173568668;-5,65538003228054;0,000107212345570836;0,00387223402253017;1,52208031269336
"16812009";6,22040199859384;6,18006634720215;5,84935405721627;4,86313261299712;5,25578131456645;5,17717986199458;6,12593077602312;5,8969510336036;4,27746008691279;0,00107881457212072;0,040167862568628;-0,624715264771864
"16812869";5,77128608220879;5,72318375219579;5,69124616343971;5,18092808747393;4,1183367701913;4,74375706833711;6,25066970205384;6,23898429234452;-5,24342743572878;0,000208043153828565;0,00778604642095054;0,902477247002293
"16812871";7,07837921706257;7,37796917430155;8,19637441920338;6,25789711143317;6,47300392219494;7,07805655872029;7,72375764560485;8,37294936551191;-4,64621149155617;0,000567217743408829;0,0121066666125031;-0,0855781318400615
"16813206";6,48140988368989;6,44026435477517;6,71020871011174;4,91756156851637;5,39803259668718;5,79318230589183;6,64411244037818;7,02513095854082;-5,04291276422883;0,000289755425736097;0,00895087917233759;0,576401452747069
"16813303";5,56276535562087;5,84107190808915;5,85128138209753;5,52606703861692;5,05201934082467;6,50763277520128;6,13520543636339;6,93480418707996;-3,74490976685672;0,00280656512064857;0,0619061755133001;-1,47921000199555
"16813483";5,04736080585831;4,96464543730398;4,6502378311033;4,94325272401373;5,20196528521111;5,09318025396628;4,22999697659783;3,51023872532364;3,71479543300719;0,00296493888290333;0,0662792067321889;-1,52013838137399
"16813735";4,80038013154971;4,97240042356778;5,72426819842545;4,23026068878915;3,30656038659242;5,8726806872791;6,9424517475852;6,81383480452164;-4,79439297510168;0,000440252981741244;0,0109299195552306;0,164232157596233
"16814083";5,52835459465809;5,58805908977569;5,687990966592;6,05820402026863;6,16729119684333;6,27485944718125;6,15965797190874;5,92435496642359;-6,42514572715804;3,31043870162215e-05;0,00212311580653317;2,68337598751086
"16814779";5,5979878873207;5,50767187167743;6,15917196372986;5,95182934577788;6,09558068460712;5,89372117491825;6,21940198534429;6,41889625032843;-5,31141941548237;0,000186174567211867;0,0049123698797399;0,974264042631694
"16814789";2,98029950864626;3,05391349393983;4,34603678094407;3,44295376266596;3,06557186293921;3,72938193418809;4,50416692796354;5,18593825097175;-3,87984350035118;0,00219675664027573;0,0622028995711994;-1,23841179267854
"16814863";9,78848252203215;9,64274222998921;9,88270692930601;8,98776852716661;8,89974932881091;9,24144601889064;8,27725821896123;7,97006916749665;5,53353748481066;0,000130112355227654;0,0374549443840241;1,3939382525477
"16815756";6,24266865158256;6,43035835436002;7,03574911823579;6,12660078918824;6,39692521932541;7,24102734887839;7,30656597183093;7,90587691344679;-5,76782422896825;8,98381411251145e-05;0,00348751932420048;1,6973133671622
"16815985";5,90415877540026;6,14076819837844;6,04000563934574;6,57993515638492;6,62979779540881;6,98459464503838;6,90519468464347;7,01352465299151;-5,25431766575746;0,000204366181329174;0,00517786701011446;0,881619980772442
"16816008";4,00102225199056;2,92505168868533;2,8068131520202;3,89326553884849;3,5612270238812;3,10644255630527;2,46485766252584;2,58795017424416;-4,46979880884628;0,000769825077260842;0,0271382189365202;-0,3155410998042
"16816020";6,74868609578957;6,66531611490081;7,21599643416083;6,82086343549033;6,48001614978205;6,81372744233477;7,46228368653266;7,8171504365226;-3,66744410567976;0,00323272403341298;0,0646268480966452;-1,61256699244703
"16816813";5,093043165961;4,88657147497532;4,94767226429313;5,73114983070464;5,5800346927797;5,38949248693716;5,42472546499759;5,30309819966151;-5,33810624581431;0,000178264929599864;0,00481746596039632;1,01739737975446
"16816860";9,73018611690149;9,91855257814955;9,99013548063367;8,85054594000074;8,91108612298371;9,98097305583449;10,7356021948133;11,4250329963685;-4,99167934143552;0,000315633333584979;0,00948598476092613;0,492146930237344
"16816895";7,7158528425897;7,89858933491379;10,0836389191223;6,51785345752487;5,55150212690873;7,45977722912667;9,01642785757839;9,1880478939083;-4,58755623219879;0,000627564182822377;0,0125290280042469;-0,185262566140885
"16816897";8,1494038124926;8,15451296540882;7,93566041716301;6,78537755581477;6,95647012945865;8,40837355840526;8,82024243469468;9,58311491732985;-4,60690066011049;0,000606953879485706;0,0125045276933037;-0,152337607277899
"16817006";7,58456245135326;7,1463985139517;7,25509391161241;7,29782252707576;7,47461731765707;7,91288745474889;7,63462099358379;8,36287832462517;-3,94801255224363;0,0019423005565708;0,0571416761492916;-1,13186658673016
"16818594";4,478159421337;4,1660759937926;3,35501221083392;2,8252832596922;3,68579089891523;3,10359457101665;2,68705906973357;2,79951066934111;3,67593057721758;0,00318296933403629;0,0675544250847493;-1,58679082343456
"16819181";6,61387458719687;6,64128245359391;6,68277874457649;7,08932313781387;6,8896473199531;7,4530781357248;7,2346378674001;7,34522986115928;-5,2830585711605;0,000194986754586768;0,0050358428872467;0,928310132287186
"16819244";10,5449107316002;9,94616676170922;10,7639048310602;8,88362997036301;9,05165872817118;8,53774711571458;9,59796514791337;9,81484546460362;4,56944303279962;0,000647525203175974;0,033223425773745;-0,133148688392854
"16819264";9,03593697077631;8,8185256385555;9,17564805064663;7,91298185763734;7,73202347583624;8,11151149473953;9,26207983113643;9,44371920274281;3,76908108446917;0,00268573964940286;0,0628266217462407;-1,50324475885341
"16819450";5,79587612403545;6,01587016942975;6,1368198846785;6,11641256858189;6,39066894402848;6,22878602021194;6,96854489035062;6,97132975796116;-4,20326937039079;0,00123025189216603;0,0539571410241518;-0,69403360002419
"16819469";6,34960651955004;6,85668130097746;6,89322339637114;7,5937852011571;7,35970519163098;8,22061714677413;7,6725095603662;7,82873032784507;-7,01521707163186;1,4198658936921e-05;0,00157288284620239;3,51346638812127
"16819497";5,9804953967957;5,84272494325403;6,08731082546802;6,67450695564117;6,85397064031523;6,71876615975314;6,1610486096155;6,41594594991589;-5,37535008626957;0,000167812977859459;0,00475246383636033;1,07741798798862
"16819509";5,45901727064733;5,09089832961055;5,27894362624325;5,32219754020147;5,69832920767503;6,15190976977554;5,88073336940171;6,12678421424419;-5,19191263328382;0,000226404494090978;0,00542895716305839;0,779826428006421
"16819539";5,41383573114472;5,70006097820742;5,33556621825652;5,92054390279894;5,64872994383882;5,54115184076817;6,03768651041129;6,36381298264189;-6,07104420077957;5,62642783933701e-05;0,00270310533184492;2,16030594996426
"16819640";5,05411553361207;5,17278449202526;5,19747985277376;4,87571412114882;5,42429147803003;5,42818264307047;5,51497455987451;6,01187354233155;-4,27851645509003;0,00107680376447741;0,0481967648631489;-0,575569560862668
"16820398";5,25405943642769;6,09305756653782;6,29127446391797;5,66426997027961;5,7328346657309;6,14017559549313;7,00420891028508;7,25733639500276;-4,33868125975858;0,000968468722522735;0,0508794762694645;-0,469710115750073
"16820570";6,45466981497732;7,83669714423281;7,35407602484552;4,8337660216905;5,69206628576544;5,86596975393445;7,07917937088692;6,48480832751771;3,93946664622939;0,0019724593883687;0,0545650874923027;-1,20608402609549
"16820584";5,93913443578223;5,9529698368187;6,77758964711556;6,4020244637784;6,39370920881366;6,82792295811777;7,05796595397762;7,69245646658408;-5,07409953638504;0,000275102217621387;0,00598615280031993;0,586116425685322
"16820592";7,22026633718901;7,69972786159677;7,91664747503834;7,95573334993136;7,84190939937115;7,99642890615912;8,26313330466308;8,68885721941108;-6,68749333899746;2,25930915488793e-05;0,00178139881835987;3,05877861733882
"16820893";3,97453719870086;4,28614595858092;4,65823199134883;4,61549829662642;4,50892016517112;4,55092765879363;5,05943343957465;5,2004693460005;-5,40655196409471;0,000159553858238726;0,00460926625504212;1,12754346947218
"16822258";5,38345754255634;5,53968626100119;6,46188334313024;5,82989528156924;5,97016357586358;6,7221403467779;7,14326508405332;7,54623805218995;-3,82136179667881;0,00244233315796726;0,0630511914355001;-1,33797314502664
"16822809";7,71821641255173;7,63838474667443;8,06195350005065;7,73291275250669;7,36643685959912;7,26813012400116;7,02942771526186;7,74417261613591;-3,69746292596338;0,00306021810018793;0,0629320409484283;-1,56083914062545
"16823097";7,05310778015294;6,52897928654551;7,12583384459114;6,66101926284316;6,80495453571267;7,07576014795224;6,9821468237338;7,47322526846245;-3,70288770740823;0,00303006457074983;0,0629320409484283;-1,55149791435222
"16823100";2,60127504317676;3,27694246273908;4,66416905449819;4,36521297061497;3,3745639363645;4,26808011471146;6,23579729665256;6,30737111651581;-7,46183942783026;7,70672377665104e-06;0,00130760665192697;4,10824376555471
"16823101";4,00102225199056;5,12417994868908;6,21811688138975;5,55661993545607;5,1514853382711;6,9102540561416;6,84586750053671;6,80128919610825;-5,78181452954264;8,78944037030652e-05;0,00344484382232715;1,71898209916922
"16823198";9,71849059109002;9,31313242175591;8,88344639373159;9,89049983216076;9,99719386363504;9,40701376833018;8,87509641973461;9,46893032888761;-4,16592178044293;0,00131466914633922;0,0333406675433434;-0,833975785057158
"16823200";7,76204298388155;8,5793946409133;7,86334024514186;8,6303766788666;8,42931982804901;8,33412569853833;7,72378651409825;8,27912651733303;-5,43903087554786;0,000151410229885683;0,00449943011874202;1,17956686825773
"16823294";5,86419129115279;5,64999048898385;6,03179665796402;6,0791828411016;6,02610247684301;6,0218346125739;5,45313596765056;5,06578623882524;4,40805291384212;0,000857481051409812;0,0466372087542252;-0,361101899938408
"16823433";7,43003106871244;7,14119488144497;7,80366181957223;8,19238951335955;8,22609079632117;8,16230740224723;8,2284348873273;8,29380193971803;-5,76282017516109;9,05443692048468e-05;0,00348751932420048;1,68955569617156
"16823649";5,44177401316049;5,63436777943598;5,75274702127659;5,36614373227781;5,83729529442199;5,96625003832895;6,10621854573938;6,12000648537225;-3,77111825693635;0,002675803523014;0,0613524902627954;-1,43419253879199
"16824208";6,78993032736878;6,67464265704033;7,18065251935605;6,49471602188802;6,07764427563636;6,82640868398707;7,94155034171048;8,01748472782129;-3,65648572106274;0,00329815135725196;0,0675544250847493;-1,62017802546048
"16824865";8,52536457412268;8,46866347446677;8,24458928171125;7,24552898522928;7,37232163865897;8,78907924620424;9,2226720899543;10,0150526484588;-4,66123037979504;0,000552762258481629;0,0119503036365502;-0,0601255730861769
"16824867";9,68550473990736;9,88882933756149;9,98847081614308;8,86139360225767;8,95071613331728;9,97561146413753;10,7951038410334;11,4355857423121;-5,06698103527504;0,00027837690497709;0,00877968008073627;0,615851571175224
"16824899";7,7158528425897;7,89858933491379;10,0836389191223;6,51785345752487;5,55150212690873;7,45977722912667;9,01642785757839;9,1880478939083;-4,58755623219879;0,000627564182822377;0,0125290280042469;-0,185262566140885
"16824980";7,7158528425897;7,89858933491379;10,0836389191223;6,51785345752487;5,55150212690873;7,45977722912667;9,01642785757839;9,1880478939083;-4,58755623219879;0,000627564182822377;0,0125290280042469;-0,185262566140885
"16825012";6,04146259219174;6,04903206375373;6,34171948077726;6,05766200969747;6,28446179787132;6,37600472816408;6,63164182731443;6,69287367664473;-3,99836795256617;0,00177399602087718;0,0555575763173777;-1,04634024100187
"16825196";7,24337213010642;7,13760879314969;7,32520132078715;7,50060498768095;7,17805844810193;8,16207004592373;7,72664646031745;7,84219272478341;-3,74306275492239;0,00281602419005735;0,0619061755133001;-1,48238454694858
"16825410";6,8665386710168;6,30125200275206;6,33529138595318;6,16043074975558;6,53772589993686;6,64446893641944;6,61964085531989;7,71380585306966;-3,88850364192955;0,00216261270818492;0,0587148275846522;-1,23325834860323
"16825503";8,8989413094787;9,23184768789976;9,33807114739732;8,36981492260247;8,31663860849568;9,3425861863265;10,1008092179534;10,5455242417519;-4,82812863710474;0,000415744735122444;0,0106755602099257;0,220689788686447
"16825722";9,30605228758095;9,49262339897073;9,64968372347152;8,51318599192943;8,48299996246542;9,60792687510379;10,2816061898324;10,7840417892795;-4,69047813514926;0,000525705271749571;0,0116858266376969;-0,0106445423313337
"16825753";5,38198063211499;5,45566786168415;5,18599691111829;5,27286687942949;5,08143651293929;5,89587701043116;5,69070340279668;5,96890495505665;-4,51980278733182;0,000705697169131287;0,0454622510908958;-0,177868253644907
"16826069";5,54346526433255;5,06410130422934;5,27224333827394;4,76133522214452;4,15821818659465;4,49168439794945;4,40235143086709;3,93490583799143;5,5510204565881;0,000126531646511789;0,00418772886381239;1,3577400280838
"16826755";7,87588179806136;7,87758163423685;7,70548000830214;8,75583275650534;8,77924227495361;8,50208948669625;8,27220529109051;8,1736194419576;-5,32127548539896;0,000183211152343462;0,00488223118491405;0,990206416995341
"16826909";7,9675563861181;8,23919366514914;8,58413271246133;8,53847626174057;8,62508461742909;8,88239023904002;9,09064190497546;9,40745274788133;-3,98491163744428;0,00181744223437228;0,0598550263133318;-1,06034828232803
"16827630";5,59615489810539;5,8710315491596;5,89761840085313;6,36544668584403;6,10490013568537;6,78957610779145;5,91499516902933;6,39611030158567;-5,41594890558275;0,000157151288003167;0,00456667524143906;1,14261123685381
"16827679";8,52758589041017;8,33034878212114;8,00556231373893;8,97875037273988;9,04451737754194;9,40978456121024;8,6746623153519;9,32885525896848;-5,67640765156621;0,000103711553742951;0,00378787375032839;1,5549949609641
"16827759";8,58820339728952;8,70991203383455;10,4431735577881;7,25664976101309;7,25719135082185;8,36097913093441;9,65984054959587;9,67318235758757;-4,60430981452891;0,000609672792352329;0,0125045276933037;-0,15674453391876
"16828046";5,45665167912829;4,9051266504857;5,09842236724613;4,91526810400148;5,37414376326218;5,39795939359522;5,91205556765061;6,05399541441708;-3,81754444846916;0,00245931322493453;0,0598397363676647;-1,35458234550948
"16828108";8,73840519644766;8,83618448641124;7,93113704303818;8,08690717241709;8,25831519664199;8,53731154752756;8,86760579756901;8,82413792503018;4,40194664919489;0,000866696757668815;0,028543497149368;-0,430339055249807
"16828153";4,96014219534492;5,51345029854383;6,30663586029466;6,38455708104644;5,96906933059218;7,28709718205816;6,89382706127065;6,96994827046894;-5,91342518238987;7,16438907185047e-05;0,0031735733189983;1,92137420936232
"16828270";5,28280244869531;5,15567581809528;4,75250978944273;4,02166460393052;4,21731963268003;6,34210287458654;6,93862043012313;8,74591918969165;-4,07512913910294;0,00154585492587315;0,058450587269748;-0,908354025597729
"16828325";5,00305330930849;6,02914499411423;6,59850517085988;4,00140158541839;5,40607841838924;5,44702617219437;7,70782291870455;8,12990598149647;-4,82979434933953;0,000414572267923262;0,0106658861405823;0,223473348999923
"16828397";4,96654735574149;5,30016022676912;6,06396346065474;6,8861274186907;6,75269163716821;7,11641829434356;5,60901363840857;5,36446654055523;-3,86322294165403;0,0022638488681721;0,0575799435084987;-1,3387659785986
"16828521";7,11231881565533;6,80881522710547;7,42371898670623;8,14396183160801;7,23151008594055;8,34516906372918;8,06580254918768;9,15499971981495;-5,2879193926872;0,000193445780955146;0,00502509156574182;0,93619465634876
"16828734";4,68859481422078;5,09271523953004;5,47331010102747;4,65543533174202;5,02688304270436;4,94531075791307;5,52815175909058;6,08307921919553;-5,03849032570847;0,000291898753775408;0,0341967660681188;0,648959093491189
"16828826";5,63662171578258;5,79166043397469;6,05127728367286;6,09817092694698;5,72050208906009;6,21560985594996;5,80951654267622;6,81267709607778;-4,04063626874718;0,00164436824872832;0,0533120999457152;-0,974749628154147
"16828841";5,56616767592378;5,22527890024509;5,28589562295068;5,12879239032507;5,3067120063192;4,77286143658124;5,85670340167674;5,84102284569661;-3,79188020101717;0,00257666591639995;0,0608855050738202;-1,39856886316149
"16828913";4,63457624972964;5,48760183534014;6,36371366377004;2,76513081242306;4,77239346802377;4,86951339153749;7,33939998874928;7,55880880480537;-4,70070901444747;0,000516570572828133;0,0115701457020618;0,0066371979840909
"16828964";5,79028668364124;6,12495438154166;6,14293588813756;6,775913416655;6,59375491537137;7,28410738011178;6,76118769943493;7,24026136732229;-7,39060548200939;8,4815972713719e-06;0,00135342059316035;4,0152652072351
"16829326";4,58519105744963;5,11911960648887;5,31183262848812;4,75656499410536;5,35538815503982;5,91332098135285;6,40784657131341;6,53080171265973;-4,89932936929822;0,000368591701119376;0,0408821476524485;0,432216812215908
"16829476";5,69127849416617;5,7554264258871;6,26459023164571;7,046137947401;6,66139350575123;7,14248818673859;5,57286218877495;5,14993750775986;5,11895910708262;0,000255375141294958;0,00851504575601397;0,700761309543508
"16829508";6,52907043669688;5,84101962653376;6,38741680369041;5,66419897664498;5,77142336584724;6,63672571109647;6,41553767553224;6,99082547646532;-3,70669747235874;0,00300907022273684;0,0628248867064869;-1,54493891870994
"16829777";5,23715941764995;5,96175034739195;5,24906266758754;6,52767277620126;6,3022832457701;6,57156130111561;6,21785851993604;6,10328156266568;-5,0882142209645;0,000268728177885639;0,00591425392172988;0,609429034659861
"16829784";4,75421384318258;6,60369684827893;6,23326385086708;6,76218447875712;5,73290528635971;7,61247604427736;7,49032827319627;7,97734025309131;-3,92177021817162;0,00203645526800489;0,0617571185799491;-1,1672277703517
"16829832";7,17763343529569;7,68961950137051;7,22748151265473;8,19315994992285;8,29050254098226;8,21668917879375;6,32255540250028;5,79691841569673;5,55342581368751;0,000126047200308272;0,0374549443840241;1,42303383421258
"16829972";5,27480500366468;4,92139853395866;5,3400619631065;5,27413405410257;5,0954053766201;5,1764190985577;5,74897228209321;6,16039930350282;-6,23710033057716;4,37807740865636e-05;0,00235766209236593;2,40795611853088
"16830016";5,91621946906421;5,50601498791007;5,75787761466747;6,22169794530712;5,73248174337846;5,46874305734758;6,47859065730629;6,33183318395939;-4,96105220243806;0,00033225140460915;0,00667690828692811;0,398382739983703
"16830543";7,98775460375207;8,34417493261266;8,59673852244537;8,3909415611346;8,31828844803137;8,81830633384406;8,80562555308637;9,44440446265947;-3,90221242262895;0,0021096768136277;0,0584258429955902;-1,20987160890855
"16830577";6,63392920425261;7,14191827362376;7,54675512202691;5,72050347506697;5,79789600754122;5,87356664653071;7,11087864708694;6,99392123532623;4,96519413706177;0,000329951360595796;0,024846449648461;0,514651621157522
"16830752";8,86516879202735;8,65564872128362;9,47219405946276;8,55734949365915;8,75088562865307;8,39591559659057;7,66509632848898;7,55615603793813;4,26330327623609;0,00110614149195238;0,0531115022910206;-0,594297367712533
"16830912";7,7471879893534;7,22771941179366;6,99939977961857;7,33109338373041;7,49674449689796;7,17771941947856;6,16801387977507;6,52596134789422;3,90519262497878;0,0020983465507157;0,0620519304830448;-1,19535361607334
"16830988";6,59716146342544;7,0678902941061;6,86074062982118;6,28883302776152;6,366848908087;6,90210665720206;7,64942789678275;7,69068187308723;-6,07588690220067;5,58511448137921e-05;0,0258147843132438;2,17421166487437
"16831224";5,8650652158271;5,68464543615944;4,71145299082181;7,02217286482264;6,99740981769981;7,5402568843182;5,94623771854619;6,13478879172644;-6,22237948546551;4,47584731864967e-05;0,0023619786401252;2,38617041382946
"16831298";6,24995580747766;6,10123645028608;5,77705656533063;5,16337340107936;5,13598902451347;6,18409646721167;6,39586593787362;7,09270315874794;-4,15915184655145;0,00133060287805598;0,0499591063794464;-0,775051229835968
"16831527";4,90839532871018;4,85494726390239;5,77951651194706;5,17262326812146;4,94306206682481;8,14627377438734;7,65823611034547;8,55887711211032;-4,02266412454285;0,00169824624587741;0,0590487674946955;-0,996638969538278
"16831596";3,03240843146985;5,39580978541304;5,32908158946749;4,79476353630186;3,71036669015617;3,18514582783262;6,27823609512885;6,18382442157184;5,02970475279022;0,000296206193059159;0,0179752976755515;0,60797413125082
"16831878";5,67397652689613;5,1133016651154;5,50849168740958;4,02954921676945;4,42104993285552;4,54640028848142;5,01470144258542;5,21739886834351;4,11731633925605;0,00143360588978007;0,046044125036575;-0,898678281906319
"16832131";6,82278303788324;6,41556692260864;6,99400490212246;5,09670199070388;6,19083331663081;6,0885554344439;6,87248920007364;7,12838661028427;3,9197970780931;0,00204372215961446;0,041150673680301;-1,26122954488494
"16832421";8,27122372423137;7,95388655040352;6,99939977961857;6,34000340771602;6,1257303419366;6,90825745720468;8,15066710618066;8,86765133001483;-5,84599313708046;7,95309329231486e-05;0,00544089066962865;1,84598652604619
"16833963";3,35029199875078;2,94405351292797;3,33819075083652;4,24989062709387;3,70892434798232;3,56656136210004;4,36368826529534;4,18276359075848;-3,74425115132278;0,00280993433158294;0,0654962005392677;-1,46969646570819
"16833996";6,86946787383354;7,04120641678801;7,68601160818574;7,00221596548881;6,8216263508899;7,52731291577054;7,76689393261637;8,28498337019924;-3,84425898878504;0,00234298227519446;0,0596832627609838;-1,30885469699637
"16834300";6,61166985799283;6,46174015386541;6,7999684425422;4,61364562937;4,19391030092086;3,71812481533991;3,46244260463426;3,17322451709198;5,78945976537777;8,68510515311183e-05;0,0034320319562426;1,73081082140577
"16834544";12,5627064090573;12,6379495471274;12,829422790047;12,6562621683894;12,3389974880445;12,3357290091779;12,0223912683106;10,661466898527;3,82178018546935;0,00244047945213261;0,0630511914355001;-1,33725979084555
"16835042";5,66879050195242;5,63590398969054;6,06879157004523;6,74018768427503;6,59755314556223;6,04152774559614;5,15581281638072;4,82830120169834;4,83955512905567;0,000407771049467918;0,0105622165605574;0,239776815397284
"16835270";5,40319552870728;5,31381651997119;6,17985839769162;4,58248858176799;5,7161499385809;7,5565401790335;7,76625564815618;8,32196395220923;-4,21956858363212;0,00119519071941126;0,0539571410241518;-0,666911440591816
"16835497";5,97933385600989;6,34427324118364;6,9565835436733;6,68745851120165;5,8479504199328;6,87976597316923;7,0301520624489;7,31748892294462;-3,77224458900956;0,00267032614803221;0,0613524902627954;-1,43225907692081
"16835513";7,28331005483766;7,11662801228069;7,77125576464583;7,90440424592715;7,71559660639424;8,38959061883886;8,43658264732764;9,39177925109582;-8,11384871648153;3,29729313853884e-06;0,00090716790400914;4,92718633598663
