"ID_REF"	"GSM3143969"	"GSM3143970"	"GSM3143971"	"GSM3143972"	"GSM3143973"	"GSM3143974"	"GSM3143975"	"GSM3143976"	"GSM3143977"	"GSM3143978"	"GSM3143979"	"GSM3143980"
"375260_at"	0.107912218	0.407555654	0.352338628	0.444140502	0.187099442	0.613949704	0.385441358	0.278604016	0.473959792	0.507759108	0.39284633	0.736820026
"375287_at"	0.125101196	0.095585754	-0.100408648	-0.049926467	0.021609786	0.103052879	0.082671258	-0.058062444	-0.071858139	0.054157382	0.113676214	0.006112184
"375295_at"	0.469989535	0.538509673	0.65965011	1.320225792	1.124434609	1.411550927	0.856612458	0.747325997	0.585615807	1.751583137	1.623851395	1.049710294
"375298_at"	-0.171888013	-0.028735639	-0.001812239	-0.084367044	-0.064865724	0.212340538	0.029592039	0.092953459	0.051707478	0.411296789	0.286448938	0.176671198
"3752_at"	-0.119997448	-0.160853129	0.094050094	0.046890605	0.053959743	0.010200397	-0.000716609	0.027698126	-0.036102824	0.095803274	0.029517255	0.04029789
"375307_at"	0.203820441	0.056878082	-0.006246907	0.072907687	0.020311784	0.038835257	0.004848225	-0.024818597	0.115762432	0.123004491	0.050202377	0.036817267
"375316_at"	-0.134471054	0.342413142	0.203616972	-0.049426966	-0.028096407	-0.071185986	0.550073412	0.303498536	0.192268053	-0.065105434	-0.132047165	0.142385051
"375318_at"	0.426438128	0.198530184	-0.370309542	-0.336107694	-0.098623588	-0.03553171	-0.043038282	-0.148858286	-0.102602582	-0.024025608	0.018351426	0.23754145
"375323_at"	-0.068087652	0.187540213	-0.035170654	-0.036839598	0.136318462	0.047163763	0.031577108	0.121173206	0.069084086	0.08037508	0.041990844	0.014464258
"375337_at"	-0.036132781	-0.042608749	-0.034319871	-0.048930846	-0.101704362	-0.05310598	-0.055999631	-0.068107855	-0.058883139	-0.089224748	-0.080017828	-0.023561427
"375341_at"	0.232148459	0.344599601	0.387983383	0.137638127	0.305894912	0.673938115	0.57152861	0.513725205	0.459082108	0.661101735	0.619603066	0.961836268
"375387_at"	0.008708582	0.147279641	0.082001083	0.063546394	-0.006657822	0.064941249	0.058235091	0.044184882	-0.002792966	-0.027289407	0.096621298	0.071380502
"3753_at"	0.169752474	0.10172104	0.101667328	-0.112189284	0.048981222	-0.20110728	-0.029904534	0.01562854	0.06575829	-0.01732128	-0.036190384	0.157471474
"375444_at"	0.802036019	1.236931312	1.030226635	1.295832179	1.296059185	1.710699707	1.505897587	1.29497241	0.940640167	1.23864802	1.315172208	1.48002057
"375449_at"	0.13545434	0.221285384	0.525004383	0.245093715	0.178981234	0.32052068	0.405543012	0.323053415	0.670981064	0.3759524	0.424854379	0.280362171
"375484_at"	0.571387237	0.621669512	0.780810136	0.744918176	0.574960716	0.899708822	0.848205483	0.81378993	0.761700739	0.827557241	0.978274086	0.780158972
"3754_at"	-0.005465602	0.276755926	0.123129218	0.179339204	0.289171507	0.213724289	0.288035862	0.183484712	0.230088404	0.329234314	0.335625178	0.12613585
"375519_at"	0.173484063	0.045313115	0.168560053	0.156542864	0.064497707	0.019609457	0.048801365	0.058988628	0.196230855	0.057403395	-0.012443031	0.075306281
"375567_at"	-0.013580972	-0.183925809	-0.098927813	-0.022561012	-0.259409366	-0.186824896	-0.212772181	-0.23199179	-0.071731982	-0.171855566	-0.123568849	-0.179728238
"3755_at"	0.598012203	0.647226099	0.539742213	0.636988601	0.520453938	0.329486854	0.830906308	0.841784382	0.919322204	1.062922043	0.864015306	0.801063276
"375607_at"	-0.137089797	-0.365653649	-0.290806385	-0.3301736	-0.206996189	-0.442765402	-0.363744866	-0.31626703	-0.304755293	-0.330290384	-0.359033529	-0.364883692
"375611_at"	-0.126524736	-0.125951369	-0.191883643	-0.064845074	-0.171265601	-0.218722377	-0.120006208	-0.20535238	-0.168356496	-0.248619303	-0.18039905	-0.283516514
"375612_at"	0.136904521	0.179431938	0.207292079	0.112440329	0.20591264	0.191874268	0.110913456	0.107795476	0.140981872	0.128291349	0.109475344	0.092437136
"375616_at"	0.05583239	0.16208834	0.03841749	0.058737224	0.082481414	0.095163017	0.136219042	0.107294625	-0.013849131	0.141318278	0.20758092	0.090109076
"375686_at"	0.142930223	0.158477502	-0.001801175	0.133273175	0.073095885	0.240143549	0.174369438	0.155211192	0.136292694	0.145090082	-0.01035676	0.253252323
"3756_at"	0.221351743	0.403066489	0.477620673	0.06271424	0.078439051	0.193138931	0.395860478	0.426935414	0.415900463	0.32157266	0.304002498	0.381509785
"375704_at"	-0.228486201	-0.279139362	-0.371914728	-0.230187634	-0.184143408	-0.332776146	-0.330415686	-0.229119672	-0.353337154	-0.215592071	-0.22665964	-0.220991337
"375719_at"	0.08659403	-0.12574466	-0.063994307	0.04913588	-0.14694073	0.070581405	-0.001649328	0.03685204	-0.221602847	0.036286813	-0.007037507	0.018527888
"375743_at"	0.485686177	0.760301429	0.754528498	0.543788214	0.407400498	1.000853728	1.458466495	1.567419773	0.979552247	1.191062463	1.114539881	1.182770399
"375748_at"	0.562505086	0.868795465	0.897175742	0.880890691	0.856652839	0.963443942	1.005806082	1.153682452	0.795252292	1.128161812	1.138302217	1.03679003
"375757_at"	1.090142605	1.135047455	0.953909265	1.123430549	1.172862962	1.216282651	1.282386165	1.201924577	0.948109889	1.756020131	1.599461001	1.271267095
"375759_at"	0.013816379	0.001056836	-0.014621231	0.020426632	0.057943974	0.062887853	-0.034033697	-0.047489941	0.08603018	-0.05170147	0.013230026	0.075660443
"375775_at"	-0.221247887	-0.211923557	-0.127679524	-0.280122986	-0.239900642	-0.341103565	-0.218750601	-0.226951734	-0.202830364	-0.209602507	-0.202233996	-0.135411974
"375790_at"	0.078006039	0.085271202	-0.016745088	0.167921233	0.058112143	-0.029046458	0.074663272	0.085378394	0.070488128	0.133017471	0.071604448	0.037967178
"375791_at"	0.29312053	0.273803419	0.218157012	0.135737005	0.122096102	0.174586246	0.281476596	0.202196221	0.15923812	0.284958607	0.309632239	0.200001204
"3757_at"	0.110430725	0.160716172	0.213160302	0.254800762	0.13430044	0.41629289	0.145434545	0.176377313	0.189716276	0.128249323	0.121311862	0.162128028
"3758_at"	0.015406261	-0.083694918	-0.077028655	0.030305841	-0.150813989	-0.200408452	-0.154076147	-0.128343948	0.075805222	-0.003037535	-0.040407339	-0.092612927
"375940_at"	-0.040127727	-0.148288446	-0.152437553	-0.034111746	-0.001702149	-0.069856328	-0.053757107	0.036602996	-0.053752731	-0.118713419	-0.067365486	-0.081133781
"3759_at"	0.017785993	0.059890435	0.033415691	0.187243564	0.048610161	0.188483674	-0.002335778	-0.077250307	-0.021387863	-0.001305104	0.091506196	0.016178593
"375_at"	0.966329911	1.041856103	1.018957462	1.059144909	1.065245779	1.082472718	1.162764123	1.419279449	1.276090239	1.836045063	1.43739236	1.699946041
"3760_at"	-0.024002448	-0.217359251	-0.103350147	0.053582753	0.032585853	-0.076967735	-0.049382377	-0.161381075	-0.128692922	-0.153921257	-0.136132137	-0.120860268
"376132_at"	0.229785467	0.041737663	0.052033546	-0.010877617	0.077330914	0.036142261	0.132857098	0.065636229	0.033318469	-0.011783911	-0.069975666	0.050360103
"3761_at"	-0.154491175	-0.29620884	-0.41464752	-0.360582806	-0.313278596	-0.381230813	-0.302732313	-0.381445205	-0.309390273	-0.277125582	-0.250265185	-0.257527113
"376267_at"	0.017527137	0.05386174	0.039337209	-0.062633825	0.102446785	-0.043494437	0.009957822	0.108982186	0.083640352	0.179477627	0.05079485	0.173668361
"3762_at"	0.014711747	-0.050166454	-0.162350257	0.091102805	0.042862465	-0.202314695	-0.12593508	-0.046324753	-0.080910409	0.030804024	-0.06378218	-0.085319277
"3763_at"	-0.160713551	-0.074987377	0.04178667	-0.088625385	-0.096273428	-0.047958929	-0.080072143	0.051945472	0.037725362	-0.137865937	-0.064514083	-0.017613193
"376412_at"	-0.101936374	-0.213278609	-0.234157967	0.046950493	-0.248863964	-0.137139499	-0.15292034	-0.051361894	8.58144E-05	-0.005294773	0.014254663	0.130405992
"376497_at"	-0.004236533	-0.128093632	-0.138495541	-0.022091731	-0.222256144	-0.031040721	0.038094688	-0.0525387	0.03257543	-0.069345196	-0.143870473	-0.074881483
"3764_at"	-0.098363429	-0.121195679	-0.065752856	-0.044487214	-0.102818725	-0.161882467	-0.022951222	-0.015047919	-0.174537501	-0.06269875	-0.168924136	-0.147918385
"3765_at"	-0.064067101	0.117175394	0.180498079	0.113079414	0.197777591	0.043330434	0.13238645	0.227151499	0.074302136	-0.012662176	0.084957738	0.151770684
"376693_at"	0.122066517	0.547301983	0.400715967	0.022541977	0.050627833	0.330758897	0.885520637	0.924011267	0.683605087	0.626023487	0.559136037	0.696713393
"3766_at"	-0.057045848	-0.288115676	-0.174763999	-0.13244843	-0.008089434	-0.115192799	-0.099625008	-0.167297202	-0.222486573	-0.129442462	-0.119997393	-0.040996658
"3767_at"	-0.041752853	-0.044839054	0.075185456	-0.019995672	0.023811862	-0.003716546	0.16216987	0.026496156	-0.047520981	-0.021068858	-0.012465318	-0.030390484
"376844_at"	-0.050251508	-0.121343373	-0.14104348	-0.034413467	-0.0634998	-0.14640275	-0.022449093	-0.08962167	-0.095104739	-0.030758374	-0.103971968	-0.027592474
"3768_at"	0.091371494	-0.07535083	0.140644013	0.168283459	0.147343136	0.197497333	0.20507871	0.045476003	0.155266541	-0.000609615	0.071385588	0.099271961
"376940_at"	1.539794631	1.738655982	1.253310933	1.332323736	1.376657359	1.396834045	1.681526337	1.516350139	1.267120537	1.167400274	1.269010378	1.484051023
"3769_at"	0.058079764	0.318946239	0.355904495	0.023706817	0.051285893	0.356003735	0.649075217	0.748023761	0.755232999	0.397110638	0.372079084	0.564585704
"377007_at"	-0.015485758	0.080227203	0.078691233	0.198488456	-0.006819829	0.115795763	0.003431848	0.120537373	0.121738117	0.013620967	0.013913049	0.083686641
"377047_at"	0.451000022	0.347004947	0.235166293	0.133360918	0.143025947	0.168376277	0.276642872	0.235450202	0.405127012	0.159650812	0.141825162	0.19044144
"3770_at"	-0.253342425	-0.218555459	-0.216916472	-0.321554564	-0.192787618	-0.468091191	-0.180429883	-0.069361688	-0.076011827	-0.152030197	-0.272744139	-0.111302517
"3772_at"	-0.024309555	0.127008763	0.056452407	0.082573104	0.043350168	0.089766168	0.100485288	0.108337472	0.087547733	0.156646446	0.104539121	0.086662383
"3773_at"	-0.014710063	0.026495943	-0.028372182	0.063162485	0.023262164	-0.060372775	-0.004989316	-0.05331745	-0.157303373	-0.04259543	-0.073579012	-0.121340384
"3775_at"	1.319477102	1.210977425	1.200291228	1.228113304	1.377839718	1.228249034	1.379927556	1.357400109	1.464452136	1.457223883	1.45736174	1.141351241
"377677_at"	0.407545122	0.379311028	0.467515185	0.442150487	0.203489009	0.38623988	0.566761002	0.574440632	0.408960955	0.420771444	0.390225367	0.393026194
"3776_at"	-0.024118062	0.167638324	0.236841752	0.110651644	0.066627002	0.03877323	0.165897751	0.166963825	0.214759786	0.115287324	0.077994598	-0.049011872
"3777_at"	0.00868108	0.021835702	0.045975246	-0.059624489	0.217725205	0.029836102	-0.141373758	-0.164016059	-0.010172148	0.392933749	0.253054775	0.061534563
"377841_at"	-0.015118118	-0.144597113	-0.007057445	0.164263573	0.205570065	-0.073948755	0.012854046	0.005342329	-0.014081675	0.085075265	0.115400104	0.049356273
"3778_at"	-0.071684538	0.029267551	0.037698462	-0.028976916	-0.041890249	-0.101149252	-0.028238486	0.022074088	0.006573534	-0.060586421	-0.048584274	0.033151147
"3779_at"	0.093185201	0.079399074	-0.035267441	-0.109483915	0.035358402	0.032425129	0.002571894	0.057906952	0.007422757	0.023649868	0.015589305	0.02191185
"377_at"	0.334270807	0.640179677	0.711593112	0.537403803	0.554107115	0.790123664	0.77179083	0.981710166	0.903243634	1.248319589	1.093138259	1.147402976
"3780_at"	-0.075997672	-0.223999116	-0.276548902	-0.225538121	-0.227272554	-0.173175899	-0.350256101	-0.302658207	-0.17253094	-0.272205395	-0.306153882	-0.269167188
"378108_at"	-0.37385503	-0.1794605	0.07263527	-0.099277147	-0.068534813	-0.039940923	0.055315347	0.044679413	0.06809067	-0.09487797	0.164284603	0.127833613
"3781_at"	-0.099918306	-0.25598372	-0.209478119	-0.148255817	-0.13268702	-0.180146184	-0.111021949	-0.172341556	-0.199327019	-0.106950075	-0.138699506	-0.178692511
"3782_at"	-0.169757026	-0.148432341	-0.267314306	-0.000981903	-0.086224781	-0.291350305	-0.082221036	-0.212041085	-0.140027463	-0.261959737	-0.142339508	-0.141880871
"3783_at"	0.451038481	0.337588383	0.332333688	0.176831151	0.139003043	0.056870504	0.398627239	0.247439799	0.447250009	0.186867495	0.101394731	0.35360073
"3784_at"	-0.007780444	-0.021736312	-0.023338828	-0.031045192	0.215538582	0.033462035	0.006638385	0.022140845	0.014660561	0.11901656	0.1403264	0.100666702
"3785_at"	-0.088541798	-0.178885321	-0.005030674	-0.178066428	-0.107650376	-0.106299519	-0.215630002	-0.172844793	-0.152295256	-0.156559317	-0.162451256	-0.171784495
"3786_at"	0.125521069	-0.089540026	0.079323774	0.063125859	0.047332137	-0.117384958	0.001860612	-0.046547924	-0.008981069	-0.034914291	0.037862108	0.05756517
"3787_at"	0.006419371	-0.057574595	-0.080844931	-0.002319658	-0.014677392	-0.158665159	-0.107890529	-0.227790579	-0.181817682	-0.111361579	-0.143055257	-0.162102095
"378805_at"	0.417353392	0.594740707	0.933749218	0.159041276	0.072274928	0.335806953	0.92375732	1.021945348	1.204213679	0.204766824	0.233092033	0.454187921
"378807_at"	0.082292001	0.09571643	0.066134392	0.151082178	0.030106857	0.084671499	0.045965011	-0.024758395	0.016744262	0.005335292	0.064741236	-0.120964222
"378825_at"	0.212708052	0.375270945	0.608289875	0.221970763	0.336744895	0.264311199	0.304630338	0.377197627	0.363345782	0.479455849	0.479325177	0.342340943
"378828_at"	-0.012251298	0.000453788	-0.027559007	-0.095158245	-0.090074348	-0.099228168	-0.026517905	0.000144696	-0.108708192	-0.070113488	-0.129331528	-0.074000678
"378832_at"	0.003400856	0.043201975	0.111260424	0.128923344	-0.063005101	0.133268121	0.056334258	0.009968085	-0.064321735	0.070576716	-0.071056782	0.053589372
"378881_at"	-0.043351579	-0.009106397	-0.038708865	0.040415432	0.058584886	-0.054059939	0.041857321	-0.086429514	-0.057744491	-0.045830218	-0.103077792	-0.049485692
"378884_at"	-0.065904897	-0.058753197	0.124501694	0.104932743	0.11838777	0.211747829	0.020572888	-0.010572049	0.091524149	0.370906693	0.200785978	0.193401355
"3788_at"	-0.043887202	-0.18959268	0.059452948	0.017012477	-0.01785996	-0.097133084	0.00744404	-0.014762434	0.123599352	0.193882939	0.030965921	-0.068291683
"378925_at"	-0.120020178	-0.101340872	-0.004231519	-0.071424214	-0.008914615	0.00799526	-0.065524115	-0.048157362	-0.103334934	-0.051883864	0.021915805	-0.016566617
"378938_at"	5.720859146	4.786986301	4.65585957	5.131368884	5.081625247	4.375680286	4.236942916	4.186548859	4.393823817	4.188572906	4.18998155	4.17308078
"378_at"	1.394612806	1.402007337	1.377677792	1.333929232	1.381854623	1.774746877	1.765219564	1.830463304	1.604761453	2.049501571	2.00588813	1.674691122
"379013_at"	0.068849221	0.013097422	0.076820232	0.096053725	-0.023918336	0.062474716	0.09499406	0.116441928	0.016363259	0.073349064	0.158232331	0.266561185
"379025_at"	2.105829973	1.849505299	1.670814104	1.939260643	1.870080991	2.278525336	2.00902924	1.87720729	1.593778204	2.015723076	1.862247871	2.194887601
"3790_at"	-0.165890935	-0.083203081	0.078376815	0.088043559	-0.100356145	-0.123711797	-0.000716339	-0.083375853	0.056169311	0.105882997	-0.087666033	0.027019247
"3791_at"	0.007318706	-0.048662673	-0.120156121	-0.120769953	-0.086477332	-0.108357703	-0.104475218	-0.158929731	-0.119720857	-0.119775051	-0.003988255	-0.054903021
"3792_at"	0.071427142	0.101685585	0.094886581	-0.129385179	-0.047334038	-0.000426009	0.0264996	0.042115218	0.007495901	-0.029098898	-0.071605485	-0.11500389
"3795_at"	-0.067901876	-0.003865179	0.076479641	0.049262769	-0.041680938	-0.134115014	-0.009725024	0.028037659	-0.148718866	0.079945466	0.092710945	-0.023986973
"3796_at"	3.419090848	3.103224829	3.062639065	3.413200394	3.369243458	2.79512398	2.724486382	2.584393518	2.502239957	2.611126445	2.639021911	2.391890325
"3797_at"	-0.049826562	0.027712533	0.017106098	0.252386344	0.085260685	-0.018021015	-0.154101355	0.089889561	0.025636659	0.397876672	0.287625815	0.206119855
"3798_at"	-0.143126045	-0.104862378	-0.086631636	-0.192255828	-0.072744893	-0.130569285	-0.042795503	-0.091391529	-0.115389963	-0.203126726	-0.077286894	-0.066026032
"3799_at"	3.727721903	3.386984622	3.345279969	3.837994523	3.874088517	3.066701651	3.110690915	2.813602725	3.176932139	3.128845009	3.256539666	3.026032994
"379_at"	0.080203535	0.089551302	0.152104898	0.116237179	0.107970511	0.1548761	0.083390508	0.11725743	0.320111372	0.416549305	0.296733264	0.27914366
"37_at"	0.518849271	0.729853067	0.764513929	0.605302754	0.544770299	0.661090911	0.795116443	1.106644028	1.14860906	1.013097584	0.940169866	1.835954483
"3800_at"	-0.092572881	-0.01382135	-0.008851324	-0.025568744	-0.167954362	-0.045806569	0.127208909	0.057043821	0.080712331	0.091890194	0.002096446	0.023440566
"3801_at"	0.037917998	0.144576497	0.105732071	-0.150225232	0.057630761	-0.068645571	0.136635137	0.15077071	0.393224643	-0.021607091	-0.036336376	0.095885673
"3802_at"	-0.128434029	-0.080871774	-0.167036854	-0.168131388	0.313350851	-0.066746539	-0.041701853	-0.011767643	-0.091606239	-0.024690206	0.0577892	0.051740023
"3804_at"	0.931208138	1.303532536	0.896785296	0.596705956	0.64935261	0.394979272	0.731933932	0.633052976	0.679584964	0.200394294	0.253314326	0.385821138
"3805_at"	0.124722055	0.091181977	0.188598565	0.090818928	0.050450543	0.085759067	0.104370966	0.01678	0.08061728	0.116482673	0.160233442	0.08006784
"3809_at"	0.105720257	0.409628088	0.325799899	0.059905701	0.100106224	0.158853795	0.185697271	0.112313394	0.140445045	0.188098361	0.166165129	0.196440045
"3811_at"	-0.247228941	-0.061304818	-0.06493509	-0.081343732	-0.235076193	-0.084600142	-0.070476722	-0.109936954	-0.101870838	-0.234265724	-0.12169281	-0.131585373
"3812_at"	0.042025781	0.219571296	0.242732859	0.121340105	0.310039953	0.329063711	0.38444064	0.433402669	0.550565654	0.331179078	0.189035586	0.168464098
"3814_at"	0.033920028	-0.101335048	-0.015815913	0.021608224	-0.055257019	-0.010386225	-0.081200461	0.051017335	-0.071672362	-0.0747541	0.021590605	-0.093362738
"3815_at"	0.03713864	-0.097023067	-0.127557067	-0.102545282	-0.076738038	-0.089321636	-0.128703931	-0.175134385	-0.170982491	-0.193334807	-0.154216502	-0.109344689
"3816_at"	0.409027819	0.556386338	0.318340038	0.532141481	0.457858974	0.528567161	0.517772359	0.555095344	0.309318638	0.524460843	0.519689958	0.437785853
"3817_at"	0.041729889	0.241412177	0.171674048	0.050411322	0.196505728	0.102529958	0.123691572	0.132932049	0.190673434	0.184347967	0.213749427	0.130158434
"3818_at"	-0.057553453	-0.038322377	-0.117362334	-0.064640966	-0.060211409	-0.070695102	-0.097281722	-0.047841999	-0.096740026	-0.058517008	-0.090294762	-0.069757735
"381_at"	-0.094838863	-0.305954313	-0.231500823	-0.23342682	-0.230802955	-0.275692855	-0.246555755	-0.454434318	-0.176531813	0.02412444	-0.194614063	-0.133908545
"3820_at"	-0.029831366	-0.038197422	0.010788418	0.129047937	-0.022240081	0.092033453	0.049712086	0.111598769	-0.020844573	0.088701135	-0.039312302	0.052809482
"3821_at"	-0.102572143	-0.031684091	-0.102208366	0.004001861	-0.019239306	-0.173438497	-0.21269573	-0.136861448	-0.205381941	-0.125593143	-0.097484928	-0.164768893
"3822_at"	0.113940263	0.262380933	-0.020886313	0.113910493	0.21618761	0.263955807	0.12159531	0.03483154	-0.147266583	0.263936387	0.066718747	0.023358353
"3823_at"	-0.215090835	-0.018252436	-0.121474482	-0.142103444	-0.112667628	-0.057541039	0.055224196	0.00260994	-0.01141901	-0.007345206	-0.072712908	-0.056613419
"3824_at"	-0.073200614	-0.056960565	-0.045654397	-0.038473721	0.003535867	0.082610589	-0.066647384	0.021197514	-0.003472726	-0.057168521	0.023382828	-0.072173761
"3827_at"	-0.116348706	0.12556368	0.000465972	-0.015395774	-0.02519939	-0.014001157	-0.026227083	0.008404946	-0.024320094	-0.021412024	0.033373577	-0.033529747
"382_at"	0.990747298	1.200222393	1.186376462	1.240497182	1.361594062	1.177388658	1.343348604	1.406104962	1.391754689	1.602326135	1.519244885	1.497105131
"3831_at"	0.927564794	1.276766747	1.482181877	1.190367448	1.300738674	1.615403379	1.762537754	1.971328694	2.238278034	1.998651366	2.080056331	2.286874588
"3832_at"	2.358310745	2.412127885	2.005962858	2.801186768	2.90274772	2.395426588	2.231830773	1.9331923	1.883422546	2.209171069	2.294697076	2.2539563
"3833_at"	0.433067254	0.661147345	0.571447747	0.424816962	0.521921211	0.379254197	0.52684602	0.524422894	0.57306277	0.54566459	0.449916688	0.690569721
"3834_at"	-0.186212553	-0.033975341	-0.125102229	-0.04329157	-0.093179187	-0.064979503	-0.020508784	-0.049298168	-0.056654639	-0.07984143	-0.099011756	-0.162723677
"3835_at"	0.608048801	0.668847859	0.683006043	0.479709561	0.623624601	0.806501646	0.68724136	0.797639686	0.929397596	0.924209335	0.83999034	1.347442094
"3836_at"	0.664470657	0.777442247	0.958265706	0.426941246	0.495013676	0.854479198	1.117874696	1.159841065	1.259010904	0.882245392	0.977612775	1.144848703
"3837_at"	1.886798853	2.07395728	2.411634927	2.153898573	2.072989019	2.20972883	2.404227385	2.459641483	2.573711779	2.266628742	2.560810237	2.555803682
"3838_at"	1.078707758	1.372682463	1.227361273	1.42788309	1.51437478	1.551795386	1.334707611	1.477121335	1.618786908	1.663763782	1.762576524	1.833473679
"3839_at"	1.029651959	1.302614717	1.429072249	1.488512575	1.443363678	1.52009057	1.51923404	1.279969025	1.300226354	1.361471972	1.443906913	1.336718637
"383_at"	0.076473347	0.07449319	0.150382651	0.016847983	-0.049561526	0.104828475	0.154267504	0.126855515	0.158451414	0.068438023	0.018345902	0.159871479
"3840_at"	1.752651989	2.019051524	2.226697411	1.603108881	1.690856745	1.72012381	2.103612006	1.750586388	1.931789843	1.630315846	1.718431857	1.517221168
"3841_at"	0.576818525	0.771200359	0.985754354	0.837254957	0.622928275	1.022742377	1.072676812	0.971684978	0.810546253	0.808493506	0.820971888	1.074625697
"3842_at"	2.953078486	2.893016249	2.688077253	2.959907026	2.966514924	2.670938969	2.753210202	2.670284351	2.501674221	2.722205566	2.739020252	2.677657141
"3843_at"	2.024665827	2.06497017	2.347949615	2.074740907	2.169019544	2.185108281	2.272069895	2.194564042	2.372626591	2.063990666	2.146223558	2.316796256
"3845_at"	2.738946083	2.577834398	2.455086203	2.797126488	2.900066653	2.242753548	2.075631568	1.939577531	2.037662278	2.338722636	2.300628132	1.832782555
"3846_at"	0.117848934	0.158140852	0.088288259	-0.050391661	-0.051170414	-0.014264426	0.084875565	0.189702049	0.1227896	0.074186911	-0.035225266	0.049962592
"3848_at"	-0.2258324	-0.091389065	-0.087450446	0.042106257	-0.161012282	0.033623884	-0.099014725	-0.123435206	-0.070994003	-0.192523187	-0.065958834	0.030515383
"3849_at"	-0.049812657	-0.113651405	-0.297830829	0.005424339	-0.061717483	-0.087590313	-0.109264481	-0.064344591	-0.053002649	-0.008140877	-0.190066115	-0.018575612
"384_at"	0.451796232	0.552504154	0.810755711	0.77667915	0.787234864	0.86079836	0.782810703	0.652763414	0.693320126	0.953556161	0.858287966	0.730861152
"3850_at"	0.143026834	0.145162752	0.185426093	-0.008266175	0.20000058	0.067293377	0.13291941	0.109001416	0.181048962	0.049561795	-0.010274491	-0.035170308
"3851_at"	0.082537879	0.111072842	0.048869812	0.155441592	0.167959286	0.016348691	-0.090889442	-0.087686249	-0.156376163	-0.033752656	-0.075977196	-0.069056967
"3852_at"	-0.121287369	0.207344651	0.068146778	0.015888031	0.109383332	0.015442281	0.052208093	0.147877582	-0.049311028	0.00626494	0.004694659	-0.029488398
"3853_at"	0.220150096	-0.055092958	0.343305654	0.226423494	0.033807248	0.3821488	0.129639568	0.176525536	0.17656244	0.076843024	0.080774406	0.01892116
"3854_at"	0.07701435	-0.085764905	0.12366296	-0.107058805	0.157042275	0.051587238	-0.1573136	-0.103591245	0.082128853	-0.122037855	-0.035215603	-0.001942938
"3855_at"	2.51265613	2.137212108	2.004394498	2.559721526	2.585396324	1.847480416	1.846300376	1.83445193	2.180252376	2.312068288	2.035159404	2.05394879
"3856_at"	-0.028267083	0.531489927	0.339863047	0.02497125	0.272919527	0.60445646	0.706087493	0.71950614	0.8709653	0.5787023	0.476680653	0.757770393
"3857_at"	-0.055068923	-0.089141873	-0.096446503	-0.083727389	0.01031303	-0.144274047	-0.074147113	-0.19565487	-0.127875571	-0.012835585	-0.132339745	-0.150821615
"3858_at"	1.045714457	0.879355267	0.987926346	0.998723206	1.168489429	1.118126396	0.993222771	0.965551104	0.63709663	1.000865459	0.970773288	0.939704616
"3859_at"	-0.106077908	-0.044031679	-0.010899337	0.122914404	-0.022486264	0.156690559	0.207536675	0.124124904	-0.040338895	0.118962546	0.29038525	0.337171485
"3860_at"	-0.067864517	0.053450315	-0.049863927	0.140925799	0.238173855	0.004439724	-0.128441075	-0.02581656	-0.256639647	0.39068706	0.222383014	0.451848296
"3861_at"	0.34064739	0.66697657	0.422643083	0.557124982	0.4626389	0.394797938	0.322155695	0.308550923	0.182737028	0.148207797	0.230631187	0.215235335
"386597_at"	-0.016892012	0.011142506	0.075504969	-0.026027573	-0.020601448	0.01252036	0.043430153	0.038073331	-0.00072248	0.045727376	0.008220797	-0.057916967
"386617_at"	-0.136056971	-0.087417958	-0.036790808	-0.060653439	-0.078519747	-0.125402979	-0.189319399	-0.18239883	-0.187088607	-0.136467816	-0.148934873	-0.236374675
"386618_at"	-0.076020693	0.022433144	0.171121118	0.041989726	-0.030486195	0.056866322	0.224214908	0.464713538	0.398771191	0.125353454	0.152614468	0.374905992
"386627_at"	0.566678538	0.715220159	0.912768662	0.289327705	0.362547739	0.532477376	0.988570608	1.133035524	1.170098078	0.670558685	0.667192383	0.674322798
"386653_at"	-0.054806349	-0.048680459	-0.051622997	-0.099461198	-0.142844265	0.038347521	-0.067595004	-0.097547465	-0.108609659	0.013973159	-0.119581153	-0.039206047
"386672_at"	-0.095641216	-0.116641711	-0.119143018	-0.171696325	-0.091057947	-0.287323478	-0.072272044	-0.113083595	-0.129689566	-0.263481981	-0.212332943	-0.202038467
"386674_at"	0.511366968	0.794384363	0.665552088	0.954421096	0.674715399	0.619943788	0.692465612	0.553898286	0.613949393	0.533402938	0.721743699	0.744201387
"386675_at"	-0.365806206	-0.353445263	-0.350792489	-0.359545933	-0.344085659	-0.468603446	-0.495398938	-0.199447189	-0.274120794	-0.417508183	-0.451085249	-0.440336303
"386676_at"	0.2529069	0.524045825	0.320948805	0.477529643	0.605880104	0.44769403	0.48258465	0.54377263	0.406903041	0.547279533	0.605189955	0.50856339
"386677_at"	0.048520121	-0.042942946	-0.184829444	-0.224270419	0.041766179	-0.182924425	0.012378605	-0.244336715	-0.044187179	-0.170115858	-0.126203158	0.031034394
"386678_at"	0.132739733	0.115328875	0.111401443	0.145173822	0.129328974	0.01450423	0.097264206	0.059102358	0.018438725	-0.056957375	0.159264927	-0.054406299
"386679_at"	0.624262949	0.666682129	0.461547919	0.539926428	0.498681384	0.409272588	0.537913157	0.536764991	0.469183278	0.535586372	0.641499031	0.456406021
